asset_id,gz2_class
26293.jpg,0
120507.jpg,1
125684.jpg,0
290507.jpg,1
233151.jpg,1
222756.jpg,1
643.jpg,1
234691.jpg,1
199808.jpg,0
270103.jpg,0
92774.jpg,1
215128.jpg,1
38908.jpg,1
149158.jpg,0
269508.jpg,1
258433.jpg,1
227054.jpg,0
212899.jpg,1
49764.jpg,1
25823.jpg,0
173966.jpg,1
151439.jpg,1
18773.jpg,0
81740.jpg,0
28748.jpg,1
136319.jpg,1
58879.jpg,1
205934.jpg,1
184544.jpg,1
268414.jpg,1
106119.jpg,1
265799.jpg,1
140254.jpg,1
12287.jpg,1
212760.jpg,1
233289.jpg,1
207511.jpg,1
277585.jpg,1
180847.jpg,0
21243.jpg,1
43864.jpg,0
242119.jpg,1
203993.jpg,0
23500.jpg,1
236460.jpg,1
161485.jpg,1
115363.jpg,0
84252.jpg,0
195423.jpg,1
49005.jpg,1
157507.jpg,0
205095.jpg,0
284875.jpg,0
155546.jpg,0
38325.jpg,1
76644.jpg,1
68508.jpg,1
156617.jpg,0
257835.jpg,1
258582.jpg,0
250323.jpg,1
92970.jpg,1
39945.jpg,1
87980.jpg,1
142706.jpg,1
34113.jpg,1
210469.jpg,0
55455.jpg,1
274937.jpg,1
233698.jpg,1
156256.jpg,1
232259.jpg,1
151501.jpg,1
162331.jpg,0
160576.jpg,1
188449.jpg,1
138203.jpg,1
181513.jpg,0
80778.jpg,1
165172.jpg,1
93845.jpg,0
148133.jpg,0
10464.jpg,0
74860.jpg,0
29918.jpg,1
216947.jpg,1
157839.jpg,1
167521.jpg,1
170426.jpg,0
208378.jpg,0
161153.jpg,1
112396.jpg,1
130082.jpg,1
186684.jpg,1
88267.jpg,1
54054.jpg,1
238932.jpg,1
240902.jpg,0
105678.jpg,1
97669.jpg,0
116976.jpg,1
69573.jpg,0
261724.jpg,1
117987.jpg,1
15234.jpg,1
9655.jpg,0
125269.jpg,0
185799.jpg,0
215625.jpg,1
262248.jpg,1
89804.jpg,1
187445.jpg,0
46453.jpg,0
170404.jpg,1
183535.jpg,1
241640.jpg,1
2586.jpg,0
232763.jpg,1
277684.jpg,0
13046.jpg,0
137665.jpg,1
210003.jpg,0
71490.jpg,1
97395.jpg,0
241059.jpg,1
150973.jpg,1
34996.jpg,1
127498.jpg,0
34375.jpg,1
83830.jpg,1
210312.jpg,1
204314.jpg,1
63677.jpg,1
291197.jpg,1
133887.jpg,1
22872.jpg,0
24039.jpg,1
135872.jpg,1
128347.jpg,1
76318.jpg,1
171992.jpg,1
60297.jpg,1
2733.jpg,1
272329.jpg,1
218746.jpg,0
285988.jpg,0
35288.jpg,1
195771.jpg,1
173157.jpg,1
181554.jpg,0
222559.jpg,0
227720.jpg,1
15431.jpg,1
210979.jpg,0
52137.jpg,0
215311.jpg,1
11316.jpg,0
21028.jpg,1
152775.jpg,0
56751.jpg,0
167210.jpg,1
188756.jpg,0
144547.jpg,1
61179.jpg,0
179058.jpg,0
173564.jpg,1
109586.jpg,1
235944.jpg,1
280842.jpg,1
7686.jpg,1
13923.jpg,0
74013.jpg,1
264863.jpg,1
226891.jpg,1
258658.jpg,1
41471.jpg,1
169340.jpg,1
120322.jpg,0
211934.jpg,0
159459.jpg,1
252568.jpg,1
181948.jpg,1
220117.jpg,1
133390.jpg,1
181464.jpg,1
96343.jpg,0
209613.jpg,0
24245.jpg,1
284468.jpg,1
142711.jpg,1
156340.jpg,1
7869.jpg,1
100349.jpg,1
166056.jpg,0
31553.jpg,1
32317.jpg,0
27831.jpg,1
75695.jpg,1
288814.jpg,1
31445.jpg,0
152594.jpg,1
133399.jpg,1
270105.jpg,1
69030.jpg,0
44391.jpg,0
86404.jpg,1
14440.jpg,1
206410.jpg,1
164805.jpg,0
57064.jpg,1
198921.jpg,0
58640.jpg,1
112669.jpg,1
93060.jpg,0
52677.jpg,0
37718.jpg,0
128661.jpg,1
99280.jpg,1
92780.jpg,0
88590.jpg,1
140720.jpg,0
222975.jpg,0
236842.jpg,1
204720.jpg,1
294442.jpg,1
141384.jpg,1
142338.jpg,1
148952.jpg,1
280160.jpg,0
163669.jpg,1
46576.jpg,1
8208.jpg,0
203190.jpg,0
87378.jpg,0
241024.jpg,0
176049.jpg,1
274382.jpg,1
36274.jpg,1
261624.jpg,1
133464.jpg,1
211645.jpg,0
25356.jpg,1
90448.jpg,1
65374.jpg,1
289310.jpg,1
207160.jpg,0
252211.jpg,1
188351.jpg,1
216076.jpg,1
206851.jpg,1
125233.jpg,1
24834.jpg,0
31554.jpg,0
65335.jpg,1
93790.jpg,1
261813.jpg,1
64196.jpg,0
91244.jpg,0
144679.jpg,1
106033.jpg,0
89389.jpg,0
77134.jpg,1
198057.jpg,1
150170.jpg,1
152521.jpg,0
41874.jpg,0
223699.jpg,1
248884.jpg,1
196515.jpg,1
210602.jpg,0
280321.jpg,1
172823.jpg,0
253067.jpg,1
83209.jpg,0
152478.jpg,1
227430.jpg,1
174849.jpg,1
257191.jpg,1
118270.jpg,0
219594.jpg,0
119086.jpg,1
250017.jpg,0
127428.jpg,1
36487.jpg,1
151436.jpg,1
162318.jpg,1
225728.jpg,1
181131.jpg,1
12658.jpg,0
220755.jpg,1
102143.jpg,0
97293.jpg,1
49981.jpg,0
140332.jpg,0
24689.jpg,0
130448.jpg,0
7799.jpg,1
260352.jpg,1
260766.jpg,1
73979.jpg,0
81063.jpg,1
90627.jpg,1
69577.jpg,1
101184.jpg,1
101602.jpg,1
216456.jpg,0
228515.jpg,1
237701.jpg,1
66304.jpg,1
178609.jpg,0
70523.jpg,0
275639.jpg,1
13888.jpg,1
187813.jpg,0
209880.jpg,1
61013.jpg,1
168799.jpg,0
232601.jpg,1
173904.jpg,1
2727.jpg,0
69668.jpg,0
148675.jpg,1
201732.jpg,0
252603.jpg,1
133788.jpg,1
45791.jpg,0
64571.jpg,1
219102.jpg,0
109295.jpg,1
212946.jpg,0
65940.jpg,1
201198.jpg,1
122628.jpg,1
125104.jpg,0
44315.jpg,0
64205.jpg,0
241553.jpg,1
54002.jpg,0
283875.jpg,0
54317.jpg,0
109618.jpg,0
205333.jpg,1
238383.jpg,0
266898.jpg,1
95798.jpg,1
268634.jpg,1
210042.jpg,0
224057.jpg,1
124018.jpg,0
73407.jpg,0
233192.jpg,1
31707.jpg,1
190937.jpg,1
22716.jpg,1
108663.jpg,0
76203.jpg,1
172938.jpg,0
205469.jpg,1
196215.jpg,1
94838.jpg,1
194244.jpg,1
65151.jpg,0
67370.jpg,0
213591.jpg,0
143576.jpg,0
103690.jpg,0
16030.jpg,1
64227.jpg,1
3882.jpg,0
60791.jpg,0
167077.jpg,0
78327.jpg,1
182434.jpg,0
120909.jpg,1
178661.jpg,0
22721.jpg,0
56569.jpg,0
197685.jpg,1
14489.jpg,1
270100.jpg,1
26539.jpg,0
80068.jpg,0
226613.jpg,1
52679.jpg,0
93047.jpg,1
137649.jpg,0
149503.jpg,0
4722.jpg,0
259468.jpg,1
187588.jpg,1
236266.jpg,1
96971.jpg,1
151105.jpg,1
264529.jpg,1
19303.jpg,0
80943.jpg,1
85865.jpg,1
71600.jpg,1
234657.jpg,1
181420.jpg,0
730.jpg,1
261292.jpg,1
171866.jpg,0
206611.jpg,1
14117.jpg,1
230718.jpg,1
166793.jpg,1
165444.jpg,1
95849.jpg,1
237521.jpg,0
84817.jpg,1
213275.jpg,1
174789.jpg,0
72941.jpg,1
69336.jpg,1
30835.jpg,0
177931.jpg,1
187014.jpg,0
91375.jpg,1
26429.jpg,0
38564.jpg,1
267625.jpg,1
188511.jpg,0
65704.jpg,1
124772.jpg,1
135943.jpg,0
150596.jpg,0
8872.jpg,0
255631.jpg,1
105848.jpg,0
214252.jpg,1
235000.jpg,0
99761.jpg,1
126768.jpg,0
253497.jpg,1
62567.jpg,1
25773.jpg,1
48816.jpg,1
67358.jpg,1
142862.jpg,0
174858.jpg,1
201808.jpg,0
56829.jpg,1
199423.jpg,0
223618.jpg,1
135522.jpg,1
57345.jpg,1
138893.jpg,1
166528.jpg,1
10076.jpg,1
127857.jpg,1
141851.jpg,0
84851.jpg,1
165348.jpg,0
250840.jpg,1
180713.jpg,1
25140.jpg,1
151134.jpg,1
16116.jpg,1
203894.jpg,0
18464.jpg,0
74235.jpg,0
44404.jpg,1
10332.jpg,1
188866.jpg,1
81811.jpg,1
233894.jpg,1
85216.jpg,1
199625.jpg,1
16761.jpg,0
187824.jpg,0
218520.jpg,0
70634.jpg,1
64635.jpg,0
107449.jpg,1
153792.jpg,0
93789.jpg,0
39575.jpg,1
153971.jpg,1
15454.jpg,0
232474.jpg,0
242949.jpg,1
25918.jpg,1
67977.jpg,1
71524.jpg,0
84522.jpg,1
256778.jpg,1
184231.jpg,1
213259.jpg,0
17368.jpg,1
75167.jpg,1
160372.jpg,0
159354.jpg,1
94880.jpg,1
190785.jpg,0
201300.jpg,0
242748.jpg,1
117886.jpg,0
62747.jpg,1
21698.jpg,1
251845.jpg,1
221839.jpg,0
141052.jpg,0
50591.jpg,1
45032.jpg,0
180147.jpg,0
82647.jpg,1
44848.jpg,0
269207.jpg,1
21273.jpg,1
22270.jpg,0
72343.jpg,1
141032.jpg,1
129610.jpg,1
13305.jpg,0
80721.jpg,1
120134.jpg,1
36580.jpg,1
218367.jpg,1
215260.jpg,0
232980.jpg,1
87635.jpg,0
2330.jpg,0
84110.jpg,0
60138.jpg,1
44384.jpg,1
16257.jpg,0
33526.jpg,1
237629.jpg,1
235216.jpg,1
242437.jpg,1
24327.jpg,1
24940.jpg,0
247211.jpg,1
152401.jpg,1
201440.jpg,1
128473.jpg,1
180629.jpg,0
167159.jpg,1
70963.jpg,1
112809.jpg,1
160477.jpg,1
144164.jpg,1
28274.jpg,1
51505.jpg,1
120984.jpg,1
123096.jpg,0
55558.jpg,0
92295.jpg,1
40523.jpg,1
224360.jpg,1
224063.jpg,1
54447.jpg,0
179256.jpg,1
238851.jpg,1
230412.jpg,0
98947.jpg,1
80527.jpg,0
189162.jpg,1
123844.jpg,1
91991.jpg,0
76967.jpg,0
78047.jpg,0
8225.jpg,1
221701.jpg,0
14986.jpg,0
100523.jpg,1
11009.jpg,0
229985.jpg,1
168483.jpg,1
194779.jpg,1
66525.jpg,0
215756.jpg,0
71329.jpg,1
128666.jpg,1
135812.jpg,1
150395.jpg,1
269952.jpg,1
92260.jpg,0
88759.jpg,0
173712.jpg,0
28345.jpg,1
88026.jpg,1
197668.jpg,1
12749.jpg,0
19603.jpg,1
206682.jpg,1
45799.jpg,1
143019.jpg,0
110706.jpg,0
231463.jpg,1
177342.jpg,0
182196.jpg,1
95550.jpg,1
177743.jpg,0
232013.jpg,0
154746.jpg,0
11720.jpg,1
175287.jpg,0
232558.jpg,0
177313.jpg,1
286848.jpg,0
222162.jpg,0
190738.jpg,1
230683.jpg,0
201115.jpg,0
253863.jpg,1
92654.jpg,0
105341.jpg,1
87956.jpg,1
158640.jpg,0
251947.jpg,1
251045.jpg,0
134481.jpg,1
229389.jpg,1
101025.jpg,1
223268.jpg,0
284811.jpg,1
254833.jpg,1
139716.jpg,1
113226.jpg,1
161524.jpg,1
126725.jpg,1
214855.jpg,1
195642.jpg,0
119495.jpg,0
291698.jpg,0
213283.jpg,1
7478.jpg,1
183732.jpg,1
40680.jpg,1
237902.jpg,1
135695.jpg,1
106676.jpg,1
156807.jpg,1
162221.jpg,0
48758.jpg,1
167143.jpg,1
256513.jpg,0
178343.jpg,0
120926.jpg,1
128407.jpg,1
154392.jpg,0
102948.jpg,0
191884.jpg,0
289819.jpg,0
62470.jpg,1
84788.jpg,1
171979.jpg,1
122473.jpg,0
249255.jpg,1
66031.jpg,0
268400.jpg,1
109216.jpg,1
184445.jpg,1
42003.jpg,1
112495.jpg,1
111811.jpg,1
32880.jpg,0
8778.jpg,1
51247.jpg,1
127659.jpg,1
272512.jpg,0
36713.jpg,0
269172.jpg,1
2557.jpg,1
70120.jpg,0
198688.jpg,0
171535.jpg,1
232678.jpg,0
13471.jpg,1
81176.jpg,0
99129.jpg,0
289767.jpg,1
228376.jpg,0
81178.jpg,0
61525.jpg,0
189055.jpg,1
186331.jpg,0
224456.jpg,0
45902.jpg,0
217287.jpg,1
19321.jpg,0
203257.jpg,1
237552.jpg,1
129774.jpg,0
170159.jpg,1
78819.jpg,1
34434.jpg,1
244494.jpg,0
173588.jpg,1
91942.jpg,1
68390.jpg,1
39474.jpg,0
235105.jpg,1
199666.jpg,0
151642.jpg,0
71260.jpg,1
37156.jpg,0
282585.jpg,1
66495.jpg,1
145637.jpg,1
268617.jpg,1
119590.jpg,1
241764.jpg,1
141766.jpg,1
180811.jpg,0
149069.jpg,0
239030.jpg,1
26468.jpg,1
215831.jpg,1
4344.jpg,1
32999.jpg,1
242475.jpg,1
142134.jpg,1
227067.jpg,0
267887.jpg,1
66494.jpg,1
276899.jpg,0
231389.jpg,1
11699.jpg,1
126938.jpg,1
226875.jpg,0
43848.jpg,0
213278.jpg,1
41081.jpg,0
220388.jpg,0
275592.jpg,0
249423.jpg,1
184615.jpg,1
66928.jpg,1
46640.jpg,0
116639.jpg,1
258684.jpg,1
222691.jpg,0
162338.jpg,1
268316.jpg,1
143952.jpg,0
224497.jpg,1
75737.jpg,0
48628.jpg,1
140968.jpg,0
242524.jpg,1
166688.jpg,0
24866.jpg,0
178098.jpg,1
47686.jpg,1
78824.jpg,1
83135.jpg,1
291955.jpg,0
31358.jpg,1
254942.jpg,1
154250.jpg,0
157963.jpg,0
216036.jpg,1
281993.jpg,1
273695.jpg,1
50272.jpg,0
253603.jpg,0
39952.jpg,1
70891.jpg,0
234470.jpg,0
176406.jpg,1
219181.jpg,0
267763.jpg,0
44362.jpg,0
226811.jpg,1
108836.jpg,1
158396.jpg,0
58374.jpg,0
1138.jpg,1
64214.jpg,0
18.jpg,1
109103.jpg,0
129412.jpg,1
261709.jpg,1
8107.jpg,0
44526.jpg,0
55159.jpg,0
1233.jpg,1
102184.jpg,0
51591.jpg,1
199441.jpg,1
50089.jpg,0
151004.jpg,1
1468.jpg,1
144880.jpg,1
131359.jpg,1
248398.jpg,1
157542.jpg,0
34955.jpg,0
127127.jpg,0
168319.jpg,0
140733.jpg,1
216321.jpg,0
284262.jpg,0
82996.jpg,0
56694.jpg,1
82204.jpg,1
136758.jpg,0
55772.jpg,1
214693.jpg,1
667.jpg,1
2585.jpg,1
67741.jpg,1
61055.jpg,1
190554.jpg,1
178196.jpg,1
244061.jpg,0
179995.jpg,0
158449.jpg,1
182039.jpg,0
191959.jpg,0
36260.jpg,1
26530.jpg,0
241644.jpg,0
274235.jpg,0
127990.jpg,0
138921.jpg,0
87015.jpg,1
279157.jpg,0
20575.jpg,1
136439.jpg,1
154950.jpg,0
217193.jpg,0
61937.jpg,1
122525.jpg,1
85277.jpg,1
235636.jpg,1
213884.jpg,0
15860.jpg,0
53973.jpg,0
13934.jpg,1
16109.jpg,0
155784.jpg,1
72012.jpg,1
15087.jpg,0
153755.jpg,1
100198.jpg,1
73703.jpg,0
128200.jpg,1
96064.jpg,0
214129.jpg,1
113515.jpg,0
198124.jpg,0
188911.jpg,1
227744.jpg,0
261960.jpg,1
289456.jpg,1
138717.jpg,0
216276.jpg,0
234663.jpg,1
152772.jpg,0
176727.jpg,0
69029.jpg,1
175669.jpg,1
66651.jpg,1
67022.jpg,0
24278.jpg,1
83952.jpg,1
150723.jpg,0
148815.jpg,1
133333.jpg,1
260989.jpg,1
151122.jpg,1
187760.jpg,1
268267.jpg,1
188145.jpg,1
86011.jpg,1
36378.jpg,1
228309.jpg,1
61424.jpg,1
156459.jpg,0
48182.jpg,0
168669.jpg,1
293922.jpg,1
143106.jpg,1
189147.jpg,0
189042.jpg,0
19147.jpg,1
21375.jpg,1
17418.jpg,1
235067.jpg,0
247376.jpg,1
57658.jpg,1
17239.jpg,1
219145.jpg,0
184939.jpg,1
222459.jpg,0
240504.jpg,1
119926.jpg,1
251281.jpg,1
57075.jpg,1
29719.jpg,0
136505.jpg,1
239333.jpg,0
153864.jpg,0
223862.jpg,1
225265.jpg,1
32525.jpg,1
225353.jpg,0
92282.jpg,1
12620.jpg,1
51915.jpg,0
37703.jpg,1
127100.jpg,1
62599.jpg,1
11438.jpg,0
269503.jpg,1
87798.jpg,1
76571.jpg,0
166102.jpg,1
73697.jpg,1
294009.jpg,1
205081.jpg,0
91436.jpg,0
273786.jpg,1
223714.jpg,1
113060.jpg,1
189117.jpg,0
149711.jpg,1
172704.jpg,1
233260.jpg,1
176564.jpg,1
173409.jpg,1
150176.jpg,0
11092.jpg,0
48800.jpg,1
190605.jpg,0
179315.jpg,0
143623.jpg,1
111828.jpg,0
124968.jpg,1
70417.jpg,1
26062.jpg,1
64619.jpg,1
111019.jpg,0
237671.jpg,1
211232.jpg,0
40247.jpg,1
184782.jpg,0
271609.jpg,1
218815.jpg,1
107830.jpg,1
123083.jpg,1
78826.jpg,1
233877.jpg,1
127272.jpg,1
180957.jpg,1
252356.jpg,1
175191.jpg,1
245560.jpg,1
92978.jpg,1
587.jpg,1
213855.jpg,0
160656.jpg,1
143747.jpg,0
156475.jpg,1
281424.jpg,1
245428.jpg,0
256971.jpg,1
55987.jpg,1
286592.jpg,0
50230.jpg,1
45219.jpg,0
177040.jpg,0
98115.jpg,0
79827.jpg,1
111987.jpg,1
214232.jpg,1
51597.jpg,0
201711.jpg,0
26315.jpg,0
241944.jpg,0
101764.jpg,1
32170.jpg,1
167067.jpg,0
240340.jpg,0
135101.jpg,0
89554.jpg,0
233283.jpg,1
278949.jpg,0
167988.jpg,1
206985.jpg,0
185632.jpg,0
191324.jpg,0
86874.jpg,0
182254.jpg,0
269216.jpg,1
255800.jpg,1
139642.jpg,0
56114.jpg,1
223958.jpg,0
220438.jpg,1
253171.jpg,1
203362.jpg,0
36138.jpg,1
124926.jpg,0
10671.jpg,0
13219.jpg,0
209957.jpg,1
143119.jpg,1
21072.jpg,1
123396.jpg,1
13621.jpg,1
195599.jpg,0
132481.jpg,1
152554.jpg,1
226474.jpg,0
152488.jpg,0
96057.jpg,0
259457.jpg,0
33856.jpg,1
242542.jpg,1
88506.jpg,1
136113.jpg,0
227187.jpg,0
223681.jpg,0
203396.jpg,0
260097.jpg,1
216073.jpg,1
56417.jpg,0
282187.jpg,0
150549.jpg,1
165933.jpg,0
20760.jpg,1
275616.jpg,1
150353.jpg,1
161378.jpg,1
73145.jpg,0
48695.jpg,1
124371.jpg,0
49601.jpg,1
131480.jpg,1
209652.jpg,1
98129.jpg,0
250410.jpg,1
261979.jpg,1
72006.jpg,0
83151.jpg,1
124260.jpg,1
118344.jpg,1
209448.jpg,1
172034.jpg,0
212878.jpg,1
192087.jpg,1
197860.jpg,1
153158.jpg,0
213043.jpg,1
230629.jpg,0
240971.jpg,1
73469.jpg,1
219278.jpg,1
234019.jpg,1
44969.jpg,1
91331.jpg,0
216317.jpg,0
233810.jpg,1
179378.jpg,1
69807.jpg,0
220194.jpg,0
253415.jpg,1
70896.jpg,0
59670.jpg,0
1692.jpg,1
239814.jpg,1
180736.jpg,0
241434.jpg,1
188856.jpg,1
164561.jpg,0
58063.jpg,1
7274.jpg,0
132552.jpg,1
209688.jpg,1
169806.jpg,0
194869.jpg,1
139863.jpg,1
269933.jpg,1
215860.jpg,1
21373.jpg,1
53943.jpg,0
253749.jpg,1
199717.jpg,1
152739.jpg,1
17142.jpg,0
231243.jpg,0
257196.jpg,0
88543.jpg,1
184191.jpg,1
133946.jpg,0
142503.jpg,0
151146.jpg,1
26278.jpg,0
135923.jpg,0
138206.jpg,0
207475.jpg,1
60728.jpg,1
266032.jpg,0
214758.jpg,1
59004.jpg,0
169192.jpg,0
252923.jpg,1
205057.jpg,1
134518.jpg,1
81646.jpg,1
176004.jpg,1
212633.jpg,0
288836.jpg,1
243666.jpg,1
219970.jpg,0
191350.jpg,1
143156.jpg,1
170721.jpg,1
16070.jpg,0
16822.jpg,1
225826.jpg,1
10955.jpg,1
15962.jpg,1
198127.jpg,1
107540.jpg,1
212233.jpg,1
129694.jpg,0
231088.jpg,0
127089.jpg,1
118847.jpg,1
15040.jpg,0
60803.jpg,1
32905.jpg,0
215431.jpg,1
27521.jpg,0
56196.jpg,0
141479.jpg,1
55783.jpg,1
102065.jpg,0
159293.jpg,1
142764.jpg,0
54232.jpg,0
70011.jpg,1
106834.jpg,1
283930.jpg,1
85653.jpg,0
63086.jpg,0
138580.jpg,0
58899.jpg,0
4853.jpg,0
135884.jpg,1
249864.jpg,1
183398.jpg,0
97651.jpg,1
116002.jpg,0
151557.jpg,1
169547.jpg,1
193637.jpg,1
64183.jpg,1
14031.jpg,1
182013.jpg,1
73786.jpg,1
112508.jpg,1
153186.jpg,1
231154.jpg,0
24811.jpg,1
85237.jpg,0
127224.jpg,0
54942.jpg,0
271654.jpg,1
58947.jpg,1
220335.jpg,1
223254.jpg,0
29999.jpg,0
281340.jpg,1
59509.jpg,0
61292.jpg,1
198596.jpg,1
260967.jpg,1
239355.jpg,0
64957.jpg,1
120745.jpg,0
18418.jpg,1
155982.jpg,0
74088.jpg,1
151735.jpg,1
160131.jpg,1
221498.jpg,1
106844.jpg,1
59333.jpg,0
41003.jpg,0
63077.jpg,0
228642.jpg,1
153125.jpg,1
26645.jpg,1
50688.jpg,0
35066.jpg,0
15262.jpg,1
200336.jpg,0
76714.jpg,1
230557.jpg,1
170867.jpg,0
99462.jpg,1
249941.jpg,1
118895.jpg,0
19885.jpg,0
39547.jpg,0
218547.jpg,0
270686.jpg,1
285763.jpg,1
58214.jpg,0
96532.jpg,1
32518.jpg,1
108612.jpg,1
45916.jpg,1
137478.jpg,1
160574.jpg,1
28112.jpg,1
101979.jpg,1
238311.jpg,0
23443.jpg,0
49807.jpg,1
143473.jpg,1
194062.jpg,1
87957.jpg,1
90855.jpg,0
156756.jpg,1
92566.jpg,1
161430.jpg,1
187279.jpg,1
234478.jpg,1
128032.jpg,0
248273.jpg,1
44685.jpg,1
194304.jpg,1
83917.jpg,0
142596.jpg,1
106907.jpg,0
294952.jpg,1
87877.jpg,1
207794.jpg,0
222494.jpg,0
159541.jpg,0
169332.jpg,1
173141.jpg,1
15284.jpg,0
86459.jpg,1
180815.jpg,1
278754.jpg,1
141961.jpg,0
252279.jpg,1
214048.jpg,0
170642.jpg,1
268874.jpg,1
185660.jpg,1
75353.jpg,0
257821.jpg,1
246728.jpg,0
232544.jpg,0
142992.jpg,1
1341.jpg,1
55666.jpg,0
255281.jpg,0
247673.jpg,1
145552.jpg,1
142137.jpg,0
215863.jpg,1
98654.jpg,1
227687.jpg,1
184124.jpg,1
139170.jpg,1
145248.jpg,0
193858.jpg,1
96585.jpg,1
184755.jpg,1
230988.jpg,1
151530.jpg,1
249802.jpg,1
256521.jpg,1
52245.jpg,1
109676.jpg,0
131148.jpg,1
63977.jpg,1
121201.jpg,1
216515.jpg,1
96405.jpg,1
2544.jpg,1
186888.jpg,0
79458.jpg,1
272746.jpg,1
141146.jpg,1
221646.jpg,1
252015.jpg,1
56040.jpg,1
207054.jpg,1
159497.jpg,1
54044.jpg,1
103845.jpg,0
207419.jpg,1
66335.jpg,1
150126.jpg,0
34658.jpg,1
237542.jpg,1
17139.jpg,1
238350.jpg,0
107757.jpg,0
120071.jpg,1
237349.jpg,1
96719.jpg,1
83287.jpg,0
93697.jpg,1
122046.jpg,0
61913.jpg,1
41611.jpg,1
229336.jpg,1
138243.jpg,0
94807.jpg,1
150444.jpg,1
132965.jpg,0
241938.jpg,0
290679.jpg,1
205208.jpg,0
128346.jpg,0
9331.jpg,1
13448.jpg,1
55784.jpg,0
175095.jpg,1
233851.jpg,1
115545.jpg,1
17279.jpg,0
258076.jpg,1
101483.jpg,1
124977.jpg,0
117542.jpg,0
230550.jpg,1
125932.jpg,1
238801.jpg,1
6913.jpg,0
198734.jpg,1
294197.jpg,1
88609.jpg,1
197071.jpg,1
74894.jpg,1
248267.jpg,0
167435.jpg,1
69574.jpg,1
149714.jpg,0
276192.jpg,0
63694.jpg,0
201947.jpg,1
195374.jpg,1
207624.jpg,0
149657.jpg,1
42173.jpg,1
112831.jpg,0
55288.jpg,1
74726.jpg,0
178556.jpg,0
140239.jpg,0
108463.jpg,0
270866.jpg,1
225477.jpg,0
121995.jpg,0
90483.jpg,1
66136.jpg,0
30071.jpg,1
20166.jpg,1
50928.jpg,1
253218.jpg,1
173469.jpg,1
150872.jpg,0
184989.jpg,1
228007.jpg,0
130675.jpg,1
50560.jpg,1
8995.jpg,0
109566.jpg,1
216660.jpg,0
144581.jpg,1
189344.jpg,1
117558.jpg,0
28286.jpg,1
18109.jpg,1
200713.jpg,1
80387.jpg,0
72188.jpg,0
132152.jpg,1
94519.jpg,1
10000.jpg,0
106690.jpg,1
274012.jpg,1
132839.jpg,0
226828.jpg,0
108194.jpg,0
139121.jpg,1
207941.jpg,1
237444.jpg,1
47718.jpg,0
293934.jpg,0
259668.jpg,0
98948.jpg,0
86048.jpg,1
66740.jpg,0
108420.jpg,1
215164.jpg,1
246052.jpg,1
9800.jpg,1
292180.jpg,0
229697.jpg,1
59591.jpg,1
180876.jpg,1
174755.jpg,0
18653.jpg,1
217493.jpg,0
121029.jpg,0
98259.jpg,0
58942.jpg,0
98703.jpg,0
110261.jpg,0
159646.jpg,0
16143.jpg,1
179786.jpg,0
230222.jpg,0
137681.jpg,0
141771.jpg,0
118998.jpg,0
141257.jpg,0
248496.jpg,1
113866.jpg,0
83470.jpg,0
47331.jpg,1
121697.jpg,1
35466.jpg,1
59042.jpg,0
232801.jpg,0
24469.jpg,1
95867.jpg,0
93738.jpg,0
116160.jpg,0
182395.jpg,1
54414.jpg,0
56283.jpg,0
213378.jpg,0
237963.jpg,0
78299.jpg,1
161277.jpg,1
186569.jpg,1
214502.jpg,1
239938.jpg,0
187408.jpg,0
216176.jpg,0
264265.jpg,1
49481.jpg,1
253506.jpg,1
237623.jpg,1
222308.jpg,1
39316.jpg,1
169551.jpg,1
88599.jpg,1
115418.jpg,1
95632.jpg,1
19138.jpg,1
211077.jpg,1
26568.jpg,1
8357.jpg,0
208166.jpg,1
65958.jpg,0
177009.jpg,1
24157.jpg,1
8806.jpg,0
78543.jpg,1
292536.jpg,1
84849.jpg,1
138349.jpg,0
199670.jpg,1
49038.jpg,1
209078.jpg,1
103141.jpg,1
114471.jpg,1
97096.jpg,0
248491.jpg,1
215493.jpg,0
47013.jpg,1
54162.jpg,1
94179.jpg,1
59839.jpg,1
37352.jpg,1
115433.jpg,0
39279.jpg,1
162563.jpg,1
141164.jpg,0
3356.jpg,0
260069.jpg,1
189351.jpg,1
86079.jpg,1
92793.jpg,1
67522.jpg,0
87150.jpg,1
117574.jpg,1
152766.jpg,0
168173.jpg,1
126377.jpg,0
222356.jpg,0
113059.jpg,0
255227.jpg,1
230075.jpg,1
142067.jpg,1
261708.jpg,1
48797.jpg,1
13194.jpg,0
128354.jpg,0
67796.jpg,1
134350.jpg,0
284585.jpg,1
62969.jpg,0
111328.jpg,0
275635.jpg,0
196906.jpg,1
35290.jpg,0
82124.jpg,1
99213.jpg,1
123720.jpg,1
156016.jpg,1
170779.jpg,0
18730.jpg,1
258329.jpg,1
95118.jpg,0
142982.jpg,1
194442.jpg,0
249753.jpg,1
71958.jpg,1
180950.jpg,0
55954.jpg,1
46845.jpg,1
81404.jpg,1
272983.jpg,0
59975.jpg,1
116301.jpg,1
157356.jpg,0
86434.jpg,0
93641.jpg,1
250784.jpg,1
14465.jpg,1
154911.jpg,0
11270.jpg,1
235111.jpg,1
173001.jpg,0
59351.jpg,1
70134.jpg,1
288267.jpg,1
103501.jpg,1
159041.jpg,1
58381.jpg,1
53070.jpg,1
140345.jpg,0
134259.jpg,0
56059.jpg,1
128838.jpg,0
155327.jpg,1
